,after_jieba,label
554,"['太', '活跃', '鱼', '千万别', '买', '去', '买', '鱼', '结果', '看到', '摊贩', '往', '水盆', '内', '加入', '一种', '白色', '粉未', '迅速', '用手', '搅拌', '一会', '功夫', '白色', '粉未', '溶解', '将', '半死不活', '鱼虾', '倒入', '其中', '一会儿', '活蹦乱跳', '开', '仿佛', '刚', '从', '河中捕', '回来', '.', '这是', '一种', '能够', '致癌', '催化剂', '俗称', '鱼', '浮灵', '也', '智力', '影响', '相互', '转告', '一下', '有', '必要', '更', '的', '知道', '(', '关注', ')', ' ', ' ', '\u200b']",0
555,"['俩', '口子', '刚刚', '领到', '结婚证', '简直', '不敢相信', '同性恋', '结婚', '，', '广州', '民政局', '太给力', '！']",0
556,"['今天', '终于', '亲眼见到', '城', '管', '暴力', '执法', '真是', '往死里', '打', '！', '一群', '年轻力壮', '城', '管', '围殴', '板车', '小贩', '而且', '下死手', '根本', '不管', '是不是', '要害', '图中人', '已经', '按', '车上', '后脑', '脊柱', '等', '致命', '部位', '暴露无遗', '如果', '不是', '围观', '群众', '上来', '解围', '恐怕', '非死', '即', '残', '山东', '那', '哥们', '必然', '是', '这么', '打', '残废', '。', '操', '，', '谁他妈', '你们', '权力', '这么', '对待', '老百姓', ' ', '\u200b']",0
557,"['英国', '摄影师', '捕捉到', '印尼', '男子', '洪水', '冲走', '最后', '一刻', '男子', '向', '镜头', '摆出', '人生', '最后', '手势', '以示', '摄影师', '尊重', '对', '生命', '畏惧', '震撼', '。', '。', ' ', '转']",0
558,"['四川', '雅安', '地震', '[', '可怜', '感动', '被', '萌翻', '，', '地震', '发生', '，', '一只', '害怕', '熊猫', '死死地', '抱住', '警察', '叔叔', '腿', '[', '泪', ' ', '点评', 'http', 't', 'cn', '/', 'zTJfQgQ']",0
559,"['周孝正', '98', '三名', '福建', '工人', '以色列', '炸死', '以', '政府', '找到', '中国使馆', '商议', '赔偿', '处理', '后事', '中', '使馆', '以三人', '偷渡客', '由', '不予理睬', '以', '政府', '对此', '硬是', '一查到底', '不远万里', '来到', '福建', '，', '把', '受害者', '骨灰', '交到', '家属', '手中', '向', '三名', '受害者', '各赔', '70', '万美元', '这批', '钱', '后来', '被', '政府', '收', '每人', '18', '万', '的', '税', '转', '求证', '@', '隆裕太后', '@', '高会民']",0
560,"['一只', '救', '32', '条', '人命', '搜救', '犬', '牺牲', '同样', '生命', '为', '它', '默哀', '！', '—', '昨天下午', '一只', '军用', '搜救', '犬', '发现', '一位', '大爷', '它', '钻进', '里面', '结果', '塌陷', '当', '战士', '们', '其', '挖出', '时候', '发现', '军犬', '内脏', '已经', '砸烂', '这', '只', '狗狗', '这', '几天', '已经', '发现', '35', '名', '幸存者', '，', '有', '32', '名', '获救', '听到', '噩耗', '，', '狗', '主人', '负责人', '李', '指导', '像', '失去', '父亲', '般', '失声痛哭']",0
561,"['【', '下岗', '夫妻', '双双', '上吊', '自尽', '女', '记者', '失声痛哭', '】', '这', '个', '双双', '遭遇', '下岗', '工人', '家庭', '因其', '无', '特长', '不得不', '街头', '蹬', '三轮', '擦皮鞋', '摆地摊', '为了', '供养', '夫妻', '二人', '起早贪黑', '但', '仍入', '不薄出', '夫妻', '二人', '绝望', ',', '撇下', '两个', '竟', '双双', '选择', '自缢', '死', '这是', '怎样', '社会', ',', '夫妻', '拼命', '干活', '，', '养不活', '家', '转', '拍客', '视线', ' ', '@', '袁裕来', '律师']",0
562,"['高考', '浙江省', '宁波市', '区', '捡', '粗心', '小朋友', '高考', '准考证', '谁', '认识', '通知', '下', '别', '耽误', '高考', '大事', '白娅倩', '考点', '市', '一中', '考场', '013', '座', '号', '11', '准考证号', '204101311', '请', '帮忙', '，', '别', '耽误', '高考', '大事', '联系电话', '13830468131', '大家', '一下', ' ', '宁波', '发布', '宁波', '社区服务', '宁波', '晚报', '@', '宁波', '发布', ' ', '急', ' ', '！']",0
563,"['有人', '想', '等', '女友', '跑', '完', '马拉松', '向', '求婚', '不料', '却', '惨遭', '丧生', '好好', '珍惜', '身边', '人', '你', '永远', '知道', '明天', '意外', '哪个', '先来', ' ', '\ue41d', '\ue41d', '\ue41d']",0
564,"['求', '真相', '：', '被', '强奸', '时候', '一定', '配合', '河南', '洛阳', '女子', '宋丽', '被', '强', '奸时', '因', '主动', '配合', '强', '奸', '导致', '强', '奸者', '生', '殖', '器官', '折断', '因', '失血过多', '身亡', '日前', '洛阳', '法院', '审结', '此案', '判决', '该', '女子', '构成', '过失', '致死', '罪', '赔偿', '8', '万元', '缓刑', '年', '。', '以后', '遇到', '事情', '请', '主动', '配合', '强', '奸', '否则', '有', '可能', '犯罪', '别怪', '没', '提醒', '你们', '！']",0
565,"['今天', '郑州', 'BT']",0
566,"['城管', '手中', '再添', '人命', '2013', '7', '26', '早上', '8', '点', '20', '左右', '四川省', '达州', '万源', '一个', '家庭', '贫因', '17', '在校学生', '把', '自己', '山上', '捡', '野山', '菌', '拿到', '街上', '卖', '遭到', '城管', '殴打', '送到', '医院', '抢救无效', '死亡', '但', '目前', '消息', '封锁', ' ', '试问', '正义', '何在', '公理', '何在', ' ']",0
567,"['地球', '哭', '请', '喊冤', '老妇人', '20', '河南', '洛阳', '57', '妇人', '孙爱云', '脱光', '衣服', '站', '法院', '的', '车上', '喊冤', '20', '年前', '的', '弟弟', '杀害', '凶手', '至今', '逍遥法外', '反而', '因', '告状', '多次', '拘留', '劳教', 'http', 't', 'cn', '/', 'zYkTaxM', '—', '是', '什么', '！', '让', '一个', '普通', '公民', '逼', '用', '撕破', '尊严', '抗议', '不公', '！', '？', '泪', '有心', '者', '请', '您', '帮', '她', '转发', '扩散', '下']",0
568,"['北京', '说事', '坐鸟', '年', '火车', '五元', '盒饭', '见所未见', '闻所未闻', '如今', '则', '竟', '央视', '出现', '鸟', '五元', '盒饭', '列车长', '，', '吃不饱', '可以', '加饭', '套用', '郑渊洁', '的话', '说', '：', '童话', '不敢', '这么', '写', '（', '两位', '大厨', '实在', '看不下去', '~', '）']",0
569,"['调查', '地沟油', '记者', '李翔', '死', '】', '身中', '余刀', '惨死', '他', '全国', '不能', '吃', '特供', '十多亿', '草泥马', '食品安全', '努力', '过', '他', '付出', '年轻', '生命', '草泥马', '们', '请动', '一下', '鼠标', '表达', '一下', '谢意', '不过', '吧', '恭请', '转发', '！', '！', '蜡烛', ' ', 'via', '传媒', '女生', '(', '>', '>', '>', '>', '>', '关注', '成都', '好吃', '团', ')']",0
570,"['真实', '案件', '酒吧', '帅气', '男子', '当场', '阉割', '案发现场', '莉莉', '玛莲', '酒吧', '一', '白色', '保时捷', '下来', '四人', '进入', '该', '酒吧', '一', '男子', '当场', '阉割', '场面', '极为', '惨烈', '及', '壮观', '鸡毁', '人亡', '睡', '不该', '睡', '女人', '坑爹', '呀', '大家', '引以为戒', '~', '別亂', '睡別', '女人', '是', '付出代价', '的', '〜']",0
571,"['中央电视台', '焦点访谈', '已经', '播出', '2013', '1', '施行', '1', '闯红灯', '记', '罚', '100', '2', '酒驾', '记', '12', '、', '年内', '不得', '再', '考取', '驾照', '不系', '安全带', '记', '分', '罚', '100', '。', ' ', '副', '驾不系', '安全带', '记', '1', '分', '罚', '50', '。', ' ', '行驶', '拨打', '手机', '记', '3', '分', '罚', '100', '。', ' ', '行驶', '抽烟', '记', '1', '分', '罚', '100', '。', ' ', '有意', '遮挡', '号牌', '记', '12', '分', '，', '顶额', '处罚', '。', '8', ' ']",0
572,"['央视', '多', '无耻', '】', 'CCTV', '带', '一批', '媒体', '红马甲', '周末', '315', '曝光', '企业', '采访', '结果', '逼宫', '完成', '今天', '打', '各', '媒体', '他们', '收到', '大众', '钱', '媒体', '团', '不要', '再', '写', '。', '同时', '反问', '纸媒', '：', '难道', '你们', '没收', '钱', '—', '给钱', '不用', '写', '，', '不', '给钱', '写', '，', '这', 'TM', '比', '强盗', '无耻', '\u200b']",0
573,"['昨天下午', '开始', '全市', '高清', '探头', '全部', '启动', '副', '驾驶室', '不系', '安全带', '相同', '处罚', '开车', '打电话', '罚', '50', '闯', '黄闪罚', '200', '越线', '停车', '罚', '100', '今天', '起晚', '六点半', '至', '深夜', '二点', '为期', '60', '天', '全国', '交警', '集中', '查处', '酒驾', '一经', '查获', '一律', '拘役', '六个月', '，', '五年', '内', '不得', '考证', '每月', '20', '30', '日由省', '带队', '，', '每月', '13', '、', '17', '、', '23', '周五', '、', '六由市', '检查']",0
574,"['够', '！', '！', '嘻嘻']",0
575,"['看到', '条', '消息', '异常', '寒心', '这', '红十字会', '官员', '吗', '?', '?', '?']",0
576,"['天天向上', '节目', '主持人', '矢野浩二', '因在', '节目', '中说', '钓鱼岛', '中国', '”', '被', '日本', '右', '翼', '分', '子', '视为', '国', '贼', '在', '9', '25', '日晚', '20', '点', '被', '右', '翼', '分', '子', '下毒', '害死', '享年', '38', '。']",0
577,"['同行', '已经', '微博上', '证实', '苹果', '对手', '出', '高', '价钱', '花', '两千多万', '借助', '央视', '特殊', '平台', '和', '315', '特殊', '日子', '猛黑', '苹果', '微博', '首发', '大', '号', '，', '开价', '基本', '15', '万', '一条', ' ', '\u200b']",0
578,"['有人', '等待', '女友', '马拉松', '结束', '向', '求婚', '她', '却', '惨遭', '丧生', '〜', '的', '人守', '身边', '温暖', '心间', '你', '却', '从来', '没说', '过', '谢谢', '〜', '那些', '那些', '话', '趁', '活着', '赶快', '出来', '〜', '🙏', '🙏', 'Pray', 'for', 'Boston', '🙏', '🙏']",0
579,"['烈', '女子', '炸', '县政府', '拆迁办', '3', '死', '伤', '】', '今天上午', '9', '30', '云南', '昭通', '巧家', '发生', '一起', '爆炸案', '现场', '目击者', '称', '一', '女性', '拆迁户', '通知', '县政府', '拆迁办', '签', '协议', '时候', '带', '炸药', '在', '协商', '引爆', '炸药', '导致', '该', '女子', '两名', '工作人员', '当场', '死亡', '4', '名', '工作人员', '受伤', '现场', '已经', '戒严']",0
580,"['这是', '外国人', '无法', '理解', '国家', '北京', '一名', '外国', '大姐', '挡', '一辆', '驶入', '非机动车', '道', '京', 'HL2021', '车前', '微笑', '劝说', '司机', '回到', '机动车道', '司机', '先是', '鸣', '喇叭', '再', '谩骂', '后', '推搡', '要', '老外', '让开', '老外', '坚持', '不让', '司机', '最后', '夺', '过', '自行车', '丢', '路边', '，', '非机动车', '道', '上扬', '长', '驶去', '围观', '国人', '在', '边上', '笑', '不知所措', '外国', '大姐', '....', '转', ' ']",0
581,"['家乐福', '突发事件', '营业时间', '所有', '出入口', '用', '铁门', '封闭', '不许', '进出', '原因', '一', '女士', '结账', '跟', '身边', '孩子', '突然', '失踪', '报警', '家乐福', '立刻', '封闭', '所有', '出入口', '寻找', '孩子', '在', '二楼', '卫生间', '找到', '头发', '剃光', '衣服', '换掉', '人口贩子', '不知去向', '团伙', '作案', '手法', '迅速', '年关', '至', '，', '大家', '出入', '公共场合', '务必', '带', '好孩子', '转发给', '周围', '妈妈', '们']",0
582,"['律师', '称', '女方', '改口', '自愿', '李', '天一', '无罪释放', '（', '腾讯网']",0
583,"['震惊', '日本', '为什么', '不吃', '小龙虾', '为了', '家人', '健康', '分享', '它', '–', '铁血网', '日本', '客户', '一起', '约', '吃饭', '无论怎样', '劝', '不吃', '小龙虾', '还', '笑嘻嘻', '看', '吃', '追问', '起', '理由', '，', '才', '知道', '不吃', '原因', '回来', '网上', '搜', '一下', '居然', '真是', '这么', '回', '事情', '！', '！', '小龙虾', '二战时期', '日本', '军', '...']",0
584,"['话筒', '很', '可能', '知道', '围观', ' ', '加油', '员', '这个', '小动作', '。', '。', '心', ' ', '有车', '朋友', '注意', '啊', '！', '[', '汗', '（', '）', ' ']",0
585,"['周孝正', 'V', '主权在民', '才', '人权', '98', '三名', '福建', '工人', '以色列', '炸死', '以', '政府', '找到', '中国使馆', '商议', '赔偿', '及', '处理', '后事', '中', '使馆', '以', '三名', '工人', '偷渡客', '由', '不予理睬', '以', '政府', '对此', '硬是', '一查到底', '后来', '不远万里', '来到', '福建', '，', '把', '受害者', '骨灰', '交到', '家属', '手中', '向', '三名', '受害者', '各赔', '70', '万美元', '这钱', '后来', '被', '政府', '收', '每人', '18', '万', '税']",0
586,"['求证', '21', '中午', '12', '点半至', '点', '15', '新浪', '微博', '管理员', '徐某', '使用', '服务器', '带宽', '下载', 'CL', '网', '爱情', '动作片', '42G', '左右', '造成', '新浪', '微博', '无法访问', '目前', '徐某', '已', '停职', '，', '所', '下载', '影片', '硬盘', '已', '领导', '没收', 'PS', '人家', '45', '分钟', '下', '42G', '…', '果然', '大', '公司', '奥特曼']",0
587,"['必须', '🇺', '🇸', '美国', '护照', '中写', '不管', '身处', '何方', '美国政府', '是', '强大', '后盾', '🇨', '🇳', '护照', '中写', '：', '请', '严格遵守', '当地', '法律', '并', '尊重', '那里', '风俗习惯', '。', '”', '微评', '：', '🇺', '🇸', '美国', '：', '出去', '有人', '欺负', '招呼', '一声', '咱', '修理', '🇨', '🇳', '中国', '说', '：', '出去', '老实', '点', '听', '人家', '话', '，', '少', '老子', '惹麻烦', '！']",0
588,"['高考', '阅卷', '老师', '冒死', '揭露', '内幕', '一位', '自称', '参加', '过', '高考', '阅卷', '教师', '近日', '发帖', '揭露', '阅卷', '不为人知', '内幕', '真相', '如果', '所述', '真', '我们', '不禁', '惊讶', '于', '如此', '重要', '、', '决定', '学生', '前途', '命运', '考试', '分数', '竟然', '这样', '粗放', '流程', '产生', '到底', '多少', '学生', '是', '这样', '耽误', '？', '求', '更', '亲历者', '说法', '！', ' ']",0
589,"['非', '可靠消息', '据说', '过', '几天', '微', '博会', '出现', '访问', '记录', '功能', '亲们', '颤抖', '！', '[', ']', '转']",0
590,"['前', '几天', '湖州', '莉莉', '玛莲', '有人', '人', '酒吧', '当场', '小鸡鸡', '给切', '，', '而且', '事情', '闹大', '，', '猜', '大概', '男模', '哪个', '大哥', '女人', '，', '天', '，', '太', '恐怖', '了', '，', '酒吧', '果然', '适合', '这种', '很乖', '文艺', '青年', '[', '生病', '[', '泪']",0
591,"['农民工', '小秦', '取款', '7600', '已', '银行', '证实', '而', '17600', '系其', '撒谎', '另', '网友', '试验', '过', '176', '张', '100', '钞票', '难以', '放入', '牛仔裤', '口袋', '即使', '放入', '也', '无法', '坐下', '骑', '电瓶车', ' ', '在', 'http', 't', 'cn', '/', 'zY5JWZp']",0
592,"['帮忙', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '今天上午', '小女孩', '大润发', '超市', '附近', '人', '拐走', '小女孩', '三岁', '准确', '说出', '爸爸', '手机号码', '，', '这是', '小女孩', '照片', '，', '从', '监控', '看', '被', '一个四十多岁', '男人', '抱', '走', '，', '现', '大人', '急', '疯', '！', '转发', ' ', '在', 'http', 't', 'cn', '/', 'zQUFSbf']",0
593,"['反日', '不要', '坑', '同胞', '据', '重庆', '商报', '网友', '重庆', '莫若', '说', '他', '日产', '越野车', '停', '沙坪坝', '“', '爱国', '青年', '下', '螺丝', '比', '砸车', '吓人', '“', '这些', '疯狂', '愚蠢', '傻货', '要是', '车主', '个', '毫无', '经验', '新手', '未能', '及时发现', '咋办', '这', '可', '真的', '要人命', '！', '！', '”', '不仅', '车主', '遭殃', '路人', '会', '遭殃', '…', '请', '理智', '爱国', '勿', '伤', '同胞', '「', '」']",0
594,"['偷车', '杀', '婴儿', '真相', '天涯', '看到', '：', '消息', '未经', '证实', '周是', '替子', '周磊', '顶罪', '其子', '女友', '婴儿', '父亲', '有染', '系', '报复', '杀人', '最新消息', '嫌疑人', '周磊', '被捕', ' ', '周磊', '号称', '经开', '三哥']",0
595,"['云南', '双柏县', '鄂家镇', '彝族', '传统', '文化', '庆典', '节日', '时间', '每年', '阴历', '7', '14', '16', '三天', '“', '摸', '奶节', '期间', '男人', '以摸', '奶为', '吉祥', '女子', '们', '以', '摸', '奶为', '吉利', '节日', '起源于', '隋朝', '年间', '在', '三天', '内', '男人', '高兴', '地摸', '是', '女人', '就要', '愉快', '地', '接受', '摸', '是', '真是假', '评论', '！', '！', '求', '考证', '！', '！', '进入', '高清', '大图', '>', '>', '>', ':', '/', '.', '/', 'zlpDKHb']",0
596,"['快讯', '李登辉', '今天', '凌晨', '心脏病', '复发', '身亡', '台北', '消息', '中华民国', '前', '总统', '（', '1988', '2000', '任', '，', '国民党', '台联党', '有', '台独', '教父', '之称', '李登辉', '今天', '凌晨', '在', '其', '家中', '心脏病', '复发', '抢救无效', '死亡']",0
597,"['三记', '新闻', '国务院', '于', '近日', '正式', '批复', '上海市', '关于', '撤消', '静安区', '建制', '原', '静安区', '行政区域', '拆分', '划入', '长宁区', '黄浦区', '请示', '同意', '自', '2013', '1', '起', '撤消', '上海市', '静安区', '以', '富民路', '-', '常德路', '界线', '，', '其', '西面', '整体', '并入', '上海市', '长宁区', '其', '东面', '整体', '并入', '上海市', '黄浦区', '涉及', '拆分', '街道', '做', '相应', '调整', '衰']",0
598,"['5.19', '日晚', '南京', '三', '牌楼', '大街', '南京', '网友', '亲身经历', '绑架', '事件', '姑娘', '们', '长', '点心', '哦', '现在', '人贩子', '太', '恐怖', '！', '！', '扩散', '周知', '！', '（', '）', '\u200b']",0
599,"['阿司匹林', '在', '睡眠', '心脏病', '突发', ' ', '剧烈', '胸疼', '足以', '人', '从', '沉睡', '中痛', '醒', ' ', '立刻', '口含', '两颗', '阿司匹林', '嚼', '碎', '咽下去', '接着', '立刻', '联络', '急救中心', '然后', '坐在', '椅子', '或', '沙发', '静候', '援助', '千万别', '躺', '下', '心脏科', '医师', '强调', '如果', '每个', '看到', '这条', '微博', '人', ' ', '能够', '10', '份', '其他人', '肯定', '至少', '一条', '命', '会', '救回', ' ', '扩散', '（', '）', '心']",0
600,"['城管', '为了', '赶走', '路边', '卖', '小', '动物', '小贩', '小贩', '小', '动物', '全部', '活活', '踩死', '因为', '小贩', '收摊', '慢', '点', '城管', '把', '小', '动物', '活活', '摔死', '有', '小狗', '小兔子', '小', '乌龟', '宠物', '鼠', '小兔子', '踩扁', '小狗', '嘴里', '踩', '出', '鲜血', '好多', '动物', '摔成', '一团', '！', '就算', '要', '管理', '，', '但是', '请', '你们', '珍惜', '生命']",0
601,"['中国红十字会', '你们', '凭', '什么', '购买', '这么', '多路', '虎', '一种', '无耻', '肆无忌惮', '一种', '诈骗', '正大光明', '一种', '抢劫', '毫无顾忌', '一种', '挥霍', '明目张胆', '一种', '贪污', '合情合理', '一种', '发言', '掩盖真相', '—', '最后', '一种', '法律', '它', '视而不见', '一个', '国家', '慈善机构', '贪婪', '连', '慈善', '捐款', '不放过', '你们', '到底', '什么', '—', '—', '？', '？']",0
602,"['因', '生化武器', '马航', 'MH370', '航班', '美军', '俘获', '海军基地', '俄罗斯', '证实', '因为', '飞机', '可能', '生化武器', 'MH370', '美军', '劫持', '印度洋', '迭戈', '加西亚', '海军基地', '美国', '核武', '或', '生化武器', '被盗', '抢', '护送', '两人', '杀', '上', '了', '370', '该', '消息', '14', '号', '出来', '马来西亚', '、', '美国', '知道', '但', '不让', '公众', '知道', '，', '怕', '引起', '恐慌', 'http', 't', 'cn', '/', '8sxqVGO']",0
603,"['济南', '城', '11', '小杰', '9', '的', '妹妹', '蓉蓉', '每天', '凌晨', '三点', '半', '会', '爸爸', '强行', '弄醒', '放在', '三轮车', '跟着', '爸爸妈妈', '扫街', '因为', '黑户', '没有', '户口', '学校', '拒收', '两个', '尽管', '渴望', '上学', '读书', '但', '只是', '遥远', '的', '梦', '，', '9', '的', '蓉蓉', '至今', '不', '识字', '为什么', '上学', '一定', '户口', '只要', '中国', '，', '应', '无条件', '他们', '中国', '土地', '上学', '。', ' ', '\u200b']",0
604,"['爱心', '传递', '[', '爱心', '传递', '[', '爱心', '传递', '感动', '被', '萌翻', '地震', '发生', '，', '一只', '害怕', '熊猫', '死死地', '抱住', '警察', '叔叔', '腿', '众', '志成', '诚', '抗震救灾', '雅安', '加油', '#', '[', '爱心', '传递', '[', '爱心', '传递', '爱心', '传递', '为', '雅安', '祈福', '[', '蜡烛', '[', '蜡烛']",0
605,"['@', '新浪', '早晚', '报', '安徽', '淮南', '一位', '三四岁', '小女孩', '在', '同', '家人', '在外', '逛街', '转眼', '人', '虏', '走', '半个', '小时', '家人', '找到', '女孩', '内脏', '挖', '送往', '淮南', '某', '医院', '拒绝', '接收', '送往', '合肥', '某', '医院', '死亡', '不知', '拿', '女孩', '内脏', '人', '，', '现在', '是否', '听到', '女孩', '家人', '撕心裂肺', '哭声']",0
606,"['河南', '官员', '拆迁户', '扔下', '楼', '父亲', '跪地', '崩溃', '（', '再', '删', '我', '再', '发', '大家', '转', '起来', '）', 'via', ' ', '\u200b']",0
607,"['美国', '华裔', '女作家', '张纯如', '因', '南京大屠杀', '研究', '困惑', '越来越', '深', '最后', '竟以', '自杀', '结束', '生命', ' ', '自杀', '前', '她', '亲友', '：', '探究', '南京', '暴行', '不仅', '日本', '残暴', '还有', '奴性', '中国', '人有', '一种', '极其', '恶歹', '心理', '在', '世界', '民族', '也', '罕见', '我', '看见', '从来', '一种', '人', '因为', '不同', '主子', '可以', '作践', '的', '同类', '到', '这样', '歹毒', '无耻', '的', '地步', '”']",0
608,"['出来', '混', '迟早', '要', '那个', 'MH370', '黑匣子', '不是', '探测', '在', '南太平洋', '4000', '6000', '米', '海沟', '里', '嘛', '当', '听到', '消息', '的', '时候', '马上', '兴奋', '起来', '因为', '依稀记得', '蛟龙', '号', '第五次', '下潜', '最大', '深度', '达', '7062', '米', '那', '搜', '黑匣子', '不是', '小意思', '吗', '刚想', '蛟龙', '深潜', '突然', '发现', '蛟龙', '成', '乌龙', '微博', '被删', '光', '一刚', '（', '）']",0
609,"['两', '军舰', '已', '日本', '海军', '交火', '不知', '杜撰', '还是', '确切', '消息', '~', 'by', '思', 'yan', '儿']",0
610,"['30', '年前', '6', '27', '】', '中国共产党中央委员会', '通过', '关于', '建国以来', '党', '若干', '历史', '问题', '决议', '正式', '否定', '文化大革命', '陈云', '毛泽东', '评价', '：', '建党', '份', '建国', '有功', '治国', '无能', '，', '文革', '有罪', '如果说', '中国共产党', '毛泽东', '缔造', '，', '那么', '李大钊', '陈独秀', '地位', '怎么', '？', '所以', '只能', '他', '有份']",0
611,"['日本', '惯用', '手法', '广州', '警方', '抓获', '打砸抢', '劫', '罪犯', '资料', '公布', '显示', '-', '带头', '两名', '打砸抢', '劫', '罪犯', '竟然', '日本', '留学生', '中文系', '凭借', '流利', '中文', '混入', '游行', '队伍', '造势', '日本', '行为', '固然', '可耻', '我们', '要', '反思', '-', '-', '我们', '媒体', '民众', '在', '呼吁', '理性', '爱国', '同时', '，', '我们', '的', '游行', '队伍', '里', '到底', '充斥', '多少', '日本', '呢', '作业本', '@', '连岳']",0
612,"['这是', '著名', '云南', '怒江', '傈僳族', '女孩', '飞索', '渡江', '求学', '每年', '有', '十几个', '掉', '进', '滚滚', '怒江', '修', '一座', '桥', '40', '万', '当地', '县政府', '没', '钱', '因为', '国家', '贫困县', '记者', '高天俊', '质问', '为何', '书记', '奥迪车', '70', '多万', ' ', '转', '起', '来', '孩子', '有', '一座', '上学', '桥', '转', '[', '话筒', '[', '话筒', '[', '话筒', '—', '姚健']",0
613,"['央视', '现在', '所作所为', '将', '新闻史', '奇迹', '北京', 'PM2.5', '爆表', '它', '睡着', '上海', '黄浦江', '死', '猪', '乱', '漂', '它', '没醒', '香港', '奶粉', '政策', '脸', '打', '得', '啪啪', '响', '都', '没能', '你', '央视', '打醒', '关注', '奶粉', '安全', '一个', '美国公司', '后', '壳', '有点', '问题', '象', '打', '鸡血', '似的', '集体', '追杀', '；', '甚至', '动用', '全民', '资源', '去', '展示', '人', '的', '幸福', '。', '呸', 'via', '凡人', '肖申克']",0
614,"['马英九', ' ', '如果', '大陆', '方面', '解除', '党禁', '报禁', '台湾', '政党', '赴', '大陆', '参选', '大中华区', '国家', '总统', '内阁总理', '等', '职位', '大陆', '台湾', '统一', '不', '存在', '任何', '障碍', '台湾', '独立', '倾向', '如果', '大陆', '实现', '民选', '政治', '普世', '价值观', '台湾', '理由', '拒绝', '大陆', '统一', '并', '表示', '‘', '希望', '对岸', '人权', '自由', '取得', '进步', '统一', '前提', '’', '我们', '期待', '解放', '那', '一天']",0
615,"['解体', '知道', '俄罗斯', ' ', '】', '全民', '免费', '医疗', '治病', '需要', '任何', '费用', '2', '俄罗斯联邦', '实现', '学龄前', '基础', '中等职业', '教育', '强制性', '完全免费', '并', '提供', '免费', '午餐', '3', '在', '俄罗斯', '女', '55', '男', '60', '就', '领取', '养老金', '不管', '你', '有没有', '国家', '工作', '过', '4', '住房', '虽然', '私有化', ',', '物业管理', '房屋', '修缮', '水', '、', '电', '，', '仍', '由', '国家', '承担']",0
616,"['被', '当街', '摸', '阴部', '反抗', '女孩', '遭官', '二代', '狂', '砍', '】', '靖江市', '公安局长', '陆胜民及', '市政府', '公务员', '陆建波', '之子', '当街', '刘某', '女孩', '非礼', '摸奶', '摸', '阴部', ')', '遭', '女孩', '反抗', '两人', '一气之下', '从', '车上', '拿出', '砍刀', '连', '砍', '刘某', '34', '刀', '并', '当众', '狂叫', '贱', '女人', '逼', '金', '做', '摸', '一下', '死', '砍死', '！', '知道', '是', '谁', '吗', '？', '女孩', '叔叔', '弟弟', '讨要', '说法', '被', '警方', '关押']",0
617,"['twitter', '看到', '今天', '中午', '新浪', '微博', '抽风', '解释', '“', '21', '中午', '12', '点半至', '点', '15', '新浪', '微博', '管理员', '徐某', '使用', '服务器', '带宽', '下载', 'CL', '网', '爱情', '动作片', '42G', '左右', '造成', '新浪', '微博', '无法访问', '目前', '徐某', '已', '停职', '所', '下载', '影片', '硬盘', '已', '领导', '没收', '（', '人家', '45', '分钟', '下', '42G', '，', '果然', '大', '公司', '”', '感觉', '无力', '再', '了', '#']",0
618,"['怎么', '鉴定', '地沟油', '炒菜', '时放', '一颗', '剥皮', '蒜头', '(', '蒜子', ')', '蒜子', '黄曲霉素', '敏感', '如果', '蒜子', '变', '红色', '地沟油', '含有', '大量', '黄曲霉素', '把', '家里', '油', '放到', '冰箱', '里', '个', '小时', '如果', '出现', '白色', '泡沫', '一样', '那', '地沟油', '请', '发出', '的', '爱心', '转给', '身边', '滴', '吧', '@', '减肥', '常识', '转']",0
619,"['谁', '青春', '里', '没个', '诺基亚', '】', '08', '汶川', '地震', '诺基亚', '捐', '5000', '万', '苹果', '40', '万', '三星', '一分', '；', '13', '雅安', '地震', '苹果', '捐', '5000', '万', '三星', '捐', '6000', '万', '诺基亚', '捐', '100', '万', '4000', '部手机', '诺基亚', '2013', '一', '季财报', '净亏损', '1.5', '亿', '欧元', '…', '”', '看到', '这些', '小编', '有些', '不好受', '谁', '青春', '里', '没个', '诺基亚', '？', '「', '重庆', '商报', '」', '\u200b']",0
620,"['美国', '死囚', '哈里斯', '执行', '死刑', '时间', '12', '11', '27', '下午', '点', '按', '惯例', '他', '死', '前点', '牛排', '鲟鱼', '红酒', '等', '1', '点', '20', '患有', '高血压', '哈里斯', '因', '酒精', '引发', '脑', '猝死', '哈', '家人', '将狱', '方告', '了', '法庭', '要求', '赔偿', '哈', '40', '分钟', '“', '活价', '350', '万美元', '狱方', '败诉', '，', '哈', '家人', '350', '万', '赔偿', '全部', '捐给', '了', '公益', '组织', '-', '-', '摘自', '报刊', '文摘', '第', '3268', '期']",0
621,"['吐', '这秀', '做', '太', '恶心', '吐', '!', '我', '亲爱', '老虎', '段', '贵发', '@', '孔', '智勇', '@', '山东', '杨洪', '@', '陈世卿', '院士', '@', '李庄', '@', '思想', '聚焦', '@', '王永', '@', '何光伟', '@', '袁裕来', '律师', ' ', '@', '攸县', '贺金云']",0
622,"['记住', '名字', '：', '曾凯']",0
